"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 27, 2014","114.60","122.80","123.00","100.00","628.08K","-8.32%"
"Jan 24, 2014","125.00","125.00","128.60","123.20","245.40K","-2.34%"
"Jan 23, 2014","128.00","126.00","128.40","122.60","232.97K","0.63%"
"Jan 22, 2014","127.20","127.80","129.90","126.00","229.00K","0.16%"
"Jan 21, 2014","127.00","122.80","127.50","119.60","311.56K","3.59%"
"Jan 17, 2014","122.60","121.00","124.20","120.00","191.93K","0.99%"
"Jan 16, 2014","121.40","121.20","122.80","119.00","186.24K","1.00%"
"Jan 15, 2014","120.20","124.80","125.00","117.40","283.89K","-1.80%"
"Jan 14, 2014","122.40","113.00","123.80","113.00","465.48K","11.07%"
"Jan 13, 2014","110.20","105.60","115.40","104.00","532.84K","6.37%"
"Jan 10, 2014","103.60","104.00","105.00","102.20","218.36K","0.00%"
"Jan 09, 2014","103.60","103.60","105.60","101.90","218.86K","0.39%"
"Jan 08, 2014","103.20","100.20","104.20","100.00","177.24K","3.10%"
"Jan 07, 2014","100.10","105.00","105.82","98.60","278.95K","-3.93%"
"Jan 06, 2014","104.20","108.00","108.80","104.00","234.42K","-1.88%"
"Jan 03, 2014","106.20","106.00","108.00","103.00","432.84K","1.92%"
"Jan 02, 2014","104.20","102.80","104.20","98.30","268.41K","1.76%"
"Dec 31, 2013","102.40","104.40","105.20","102.20","164.37K","-0.78%"
"Dec 30, 2013","103.20","103.00","104.40","101.80","197.83K","0.58%"
"Dec 27, 2013","102.60","103.20","103.80","100.40","134.02K","0.00%"
"Dec 26, 2013","102.60","103.00","105.00","101.20","144.92K","0.98%"
"Dec 24, 2013","101.60","102.80","103.80","98.60","180.43K","0.79%"
"Dec 23, 2013","100.80","102.00","108.98","100.40","560.61K","2.23%"
"Dec 20, 2013","98.60","94.00","99.40","92.40","774.59K","5.34%"
"Dec 19, 2013","93.60","91.60","96.80","89.00","320.00K","3.77%"
"Dec 18, 2013","90.20","89.60","91.80","88.40","296.57K","0.89%"
"Dec 17, 2013","89.40","90.40","93.00","87.20","452.39K","-3.04%"
"Dec 16, 2013","92.20","77.40","92.40","77.40","821.98K","19.12%"
"Dec 13, 2013","77.40","79.60","80.80","76.00","152.13K","-2.03%"
"Dec 12, 2013","79.00","81.00","81.80","77.60","172.30K","-2.71%"
"Dec 11, 2013","81.20","86.60","86.80","80.40","161.61K","-3.10%"
"Dec 10, 2013","83.80","84.80","84.80","80.60","176.29K","-1.64%"
"Dec 09, 2013","85.20","85.20","86.80","83.20","187.47K","0.71%"
"Dec 06, 2013","84.60","81.60","86.80","80.00","362.55K","4.70%"
"Dec 05, 2013","80.80","80.00","85.00","80.00","281.77K","0.75%"
"Dec 04, 2013","80.20","79.20","81.56","76.20","215.38K","0.75%"
"Dec 03, 2013","79.60","77.40","79.80","73.60","752.39K","3.38%"
"Dec 02, 2013","77.00","75.80","81.50","75.60","471.49K","3.49%"
"Nov 29, 2013","74.40","71.60","75.00","71.60","109.63K","4.49%"
"Nov 27, 2013","71.20","69.00","71.60","68.20","170.33K","3.49%"
"Nov 26, 2013","68.80","68.20","69.40","67.60","147.50K","0.58%"
"Nov 25, 2013","68.40","70.60","71.60","66.60","134.39K","-1.44%"
"Nov 22, 2013","69.40","68.80","72.60","68.20","302.21K","2.36%"
"Nov 21, 2013","67.80","63.60","67.80","63.40","282.25K","9.00%"
"Nov 20, 2013","62.20","63.20","64.60","61.60","127.54K","-0.96%"
"Nov 19, 2013","62.80","61.40","63.70","60.00","104.76K","2.95%"
"Nov 18, 2013","61.00","63.00","64.20","59.80","206.60K","0.33%"
"Nov 15, 2013","60.80","61.60","62.80","60.60","166.40K","0.00%"
"Nov 14, 2013","60.80","63.40","63.60","59.60","327.63K","4.47%"
"Nov 13, 2013","58.20","57.20","58.80","56.60","80.47K","2.11%"
"Nov 12, 2013","57.00","59.00","59.40","56.60","64.29K","-4.04%"
"Nov 11, 2013","59.40","57.80","60.20","57.60","108.86K","2.41%"
"Nov 08, 2013","58.00","55.00","59.00","54.00","106.90K","5.07%"
"Nov 07, 2013","55.20","56.40","57.30","53.60","102.32K","-1.60%"
"Nov 06, 2013","56.10","57.80","58.00","54.60","195.30K","-3.94%"
"Nov 05, 2013","58.40","59.20","60.60","57.20","70.45K","-1.68%"
"Nov 04, 2013","59.40","60.20","61.00","59.00","80.91K","-2.30%"
"Nov 01, 2013","60.80","61.60","62.80","59.20","91.04K","-1.78%"
"Oct 31, 2013","61.90","63.00","63.20","59.20","433.22K","0.00%"
"Oct 30, 2013","61.90","60.40","64.40","59.60","387.53K","7.09%"
"Oct 29, 2013","57.80","57.40","58.00","56.00","66.14K","1.76%"
"Oct 28, 2013","56.80","57.40","58.40","55.80","61.28K","-1.39%"
"Oct 25, 2013","57.60","58.60","58.80","57.00","59.80K","-0.69%"
"Oct 24, 2013","58.00","56.40","58.50","55.60","68.14K","3.20%"
"Oct 23, 2013","56.20","57.00","57.30","55.40","71.30K","-2.09%"
"Oct 22, 2013","57.40","58.00","58.60","55.60","85.33K","-1.37%"
"Oct 21, 2013","58.20","59.80","59.80","57.20","102.61K","-2.02%"
"Oct 18, 2013","59.40","61.00","61.00","58.80","76.35K","-1.62%"
"Oct 17, 2013","60.38","60.00","60.40","58.40","82.97K","0.80%"
"Oct 16, 2013","59.90","58.40","60.40","57.60","105.82K","3.99%"
"Oct 15, 2013","57.60","59.40","60.80","57.40","68.94K","-2.04%"
"Oct 14, 2013","58.80","60.20","60.20","57.60","104.85K","-2.33%"
"Oct 11, 2013","60.20","60.00","60.40","58.20","125.97K","0.33%"
"Oct 10, 2013","60.00","57.40","60.00","57.20","113.30K","6.01%"
"Oct 09, 2013","56.60","61.20","61.40","56.00","253.54K","-7.52%"
"Oct 08, 2013","61.20","66.00","66.40","60.00","311.71K","-6.71%"
"Oct 07, 2013","65.60","67.00","67.60","65.20","84.05K","-1.50%"
"Oct 04, 2013","66.60","65.20","67.80","64.40","191.72K","3.10%"
"Oct 03, 2013","64.60","65.00","65.80","63.60","81.52K","-0.31%"
"Oct 02, 2013","64.80","63.40","65.00","62.80","128.24K","1.89%"
"Oct 01, 2013","63.60","63.20","64.60","62.60","159.93K","0.95%"
"Sep 30, 2013","63.00","62.60","64.70","61.20","137.08K","-0.63%"
"Sep 27, 2013","63.40","63.80","64.00","62.40","150.46K","-0.63%"
"Sep 26, 2013","63.80","63.80","65.60","63.60","191.16K","0.00%"
"Sep 25, 2013","63.80","64.80","65.00","63.20","166.62K","-0.62%"
"Sep 24, 2013","64.20","67.00","67.40","62.80","373.09K","2.20%"
"Sep 23, 2013","62.82","63.00","64.60","60.00","161.47K","0.67%"
"Sep 20, 2013","62.40","63.00","63.60","62.20","124.74K","-0.95%"
"Sep 19, 2013","63.00","63.60","64.90","63.00","86.33K","-1.56%"
"Sep 18, 2013","64.00","65.80","65.80","63.20","91.54K","-2.74%"
"Sep 17, 2013","65.80","63.60","66.00","62.80","129.47K","2.49%"
"Sep 16, 2013","64.20","68.20","68.60","63.60","215.73K","-5.31%"
"Sep 13, 2013","67.80","70.00","70.00","66.00","154.88K","1.50%"
"Sep 12, 2013","66.80","67.20","68.20","62.40","231.24K","-1.18%"
"Sep 11, 2013","67.60","68.00","68.60","67.20","201.88K","0.60%"
"Sep 10, 2013","67.20","67.60","68.00","66.40","114.55K","0.00%"
"Sep 09, 2013","67.20","65.40","69.40","65.00","152.83K","3.70%"
"Sep 06, 2013","64.80","63.20","65.00","61.00","184.50K","4.18%"
"Sep 05, 2013","62.20","64.40","65.20","61.80","152.27K","-3.72%"
"Sep 04, 2013","64.60","64.60","65.80","64.00","161.51K","0.94%"
"Sep 03, 2013","64.00","64.40","64.80","63.20","175.94K","1.59%"
"Aug 30, 2013","63.00","63.00","64.20","61.80","152.39K","0.00%"
"Aug 29, 2013","63.00","60.20","64.80","60.20","255.38K","4.30%"
"Aug 28, 2013","60.40","60.00","61.60","59.40","115.85K","2.37%"
"Aug 27, 2013","59.00","60.00","60.80","59.00","140.57K","-2.96%"
"Aug 26, 2013","60.80","57.80","62.40","57.60","275.27K","5.56%"
"Aug 23, 2013","57.60","58.00","59.40","57.60","152.28K","-0.69%"
"Aug 22, 2013","58.00","58.00","59.40","57.80","79.53K","0.35%"
"Aug 21, 2013","57.80","59.00","59.20","57.20","168.81K","-2.69%"
"Aug 20, 2013","59.40","60.00","61.80","58.20","455.40K","2.41%"
"Aug 19, 2013","58.00","54.80","58.40","53.80","339.33K","9.43%"
"Aug 16, 2013","53.00","54.60","54.80","52.00","104.19K","-1.85%"
"Aug 15, 2013","54.00","56.00","58.60","53.60","561.38K","7.57%"
"Aug 14, 2013","50.20","47.60","51.00","47.40","76.45K","6.00%"
"Aug 13, 2013","47.36","46.80","47.60","46.40","41.94K","0.77%"
"Aug 12, 2013","47.00","45.60","47.20","45.40","58.79K","1.29%"
"Aug 09, 2013","46.40","47.20","47.20","44.80","78.08K","-1.69%"
"Aug 08, 2013","47.20","51.80","51.80","46.60","169.74K","-9.23%"
"Aug 07, 2013","52.00","51.00","52.80","48.80","122.30K","2.77%"
"Aug 06, 2013","50.60","51.60","52.60","50.60","58.09K","-1.94%"
"Aug 05, 2013","51.60","53.40","53.80","51.60","67.36K","-3.01%"
"Aug 02, 2013","53.20","53.80","54.00","51.18","60.42K","-0.75%"
"Aug 01, 2013","53.60","54.80","54.80","52.60","101.62K","-0.37%"
"Jul 31, 2013","53.80","51.80","55.60","51.00","192.23K","3.86%"
"Jul 30, 2013","51.80","50.20","52.60","49.40","68.54K","3.19%"
"Jul 29, 2013","50.20","52.00","52.60","50.00","80.09K","0.80%"
"Jul 26, 2013","49.80","49.80","50.80","47.00","73.38K","-1.58%"
"Jul 25, 2013","50.60","49.60","50.80","48.60","58.32K","2.02%"
"Jul 24, 2013","49.60","49.80","50.40","48.80","46.93K","0.00%"
"Jul 23, 2013","49.60","50.80","51.20","49.40","88.17K","-2.36%"
"Jul 22, 2013","50.80","50.60","51.00","49.60","55.47K","0.20%"
"Jul 19, 2013","50.70","50.60","52.80","50.00","65.58K","-0.20%"
"Jul 18, 2013","50.80","51.40","51.80","50.40","51.76K","-0.78%"
"Jul 17, 2013","51.20","51.60","53.80","50.80","98.85K","-0.78%"
"Jul 16, 2013","51.60","52.00","52.80","50.80","42.40K","-2.27%"
"Jul 15, 2013","52.80","53.00","53.20","51.80","58.79K","0.00%"
"Jul 12, 2013","52.80","50.80","53.40","50.40","108.65K","3.73%"
"Jul 11, 2013","50.90","52.60","52.60","50.00","96.01K","-2.49%"
"Jul 10, 2013","52.20","50.20","52.40","49.00","88.97K","2.35%"
"Jul 09, 2013","51.00","51.60","51.60","48.00","96.12K","-0.97%"
"Jul 08, 2013","51.50","53.80","54.40","51.20","202.86K","-1.72%"
"Jul 05, 2013","52.40","47.80","52.60","47.20","187.40K","11.49%"
"Jul 03, 2013","47.00","45.00","47.20","44.00","71.98K","4.44%"
"Jul 02, 2013","45.00","42.80","46.00","41.80","194.86K","6.64%"
"Jul 01, 2013","42.20","41.40","42.60","40.80","75.30K","2.93%"
"Jun 28, 2013","41.00","39.40","41.40","39.00","126.40K","3.54%"
"Jun 27, 2013","39.60","39.20","39.80","38.60","29.54K","1.54%"
"Jun 26, 2013","39.00","40.00","40.20","38.00","84.04K","-2.01%"
"Jun 25, 2013","39.80","40.60","40.80","39.20","61.62K","-1.97%"
"Jun 24, 2013","40.60","39.80","41.20","38.20","73.84K","1.00%"
"Jun 21, 2013","40.20","38.20","40.75","37.20","107.81K","6.07%"
"Jun 20, 2013","37.90","38.00","38.40","36.80","61.53K","0.26%"
"Jun 19, 2013","37.80","38.40","38.40","37.80","23.14K","-2.07%"
"Jun 18, 2013","38.60","38.20","38.60","37.60","30.49K","0.52%"
"Jun 17, 2013","38.40","38.80","39.00","37.60","53.44K","1.05%"
"Jun 14, 2013","38.00","38.40","38.80","37.90","60.99K","-2.56%"
"Jun 13, 2013","39.00","38.60","39.00","37.60","80.69K","2.09%"
"Jun 12, 2013","38.20","38.80","39.20","37.50","92.03K","1.60%"
"Jun 11, 2013","37.60","38.60","38.80","36.90","45.29K","-2.59%"
"Jun 10, 2013","38.60","39.40","39.60","37.00","59.14K","2.66%"
"Jun 07, 2013","37.60","39.60","39.60","36.20","122.27K","-4.08%"
"Jun 06, 2013","39.20","42.40","42.80","37.20","175.56K","2.62%"
"Jun 05, 2013","38.20","35.60","38.40","33.60","124.01K","6.70%"
"Jun 04, 2013","35.80","38.80","39.80","35.60","85.83K","-5.29%"
"Jun 03, 2013","37.80","38.80","39.60","37.00","83.88K","-1.05%"
"May 31, 2013","38.20","40.00","41.20","37.80","79.48K","-5.45%"
"May 30, 2013","40.40","40.40","41.20","40.00","38.53K","0.50%"
"May 29, 2013","40.20","40.60","42.40","39.80","64.91K","-0.50%"
"May 28, 2013","40.40","41.60","41.80","40.00","44.66K","0.00%"
"May 24, 2013","40.40","40.80","41.00","40.00","25.60K","-0.98%"
"May 23, 2013","40.80","40.00","41.60","39.60","57.63K","-0.49%"
"May 22, 2013","41.00","39.00","41.80","39.00","112.23K","4.59%"
"May 21, 2013","39.20","39.60","40.40","39.00","35.51K","-1.01%"
"May 20, 2013","39.60","40.20","40.80","38.60","55.41K","-1.49%"
"May 17, 2013","40.20","41.60","41.60","39.60","59.61K","-2.43%"
"May 16, 2013","41.20","41.40","41.60","39.40","66.54K","0.49%"
"May 15, 2013","41.00","43.00","43.40","40.60","72.11K","-4.65%"
"May 14, 2013","43.00","42.40","43.60","42.40","34.51K","0.94%"
"May 13, 2013","42.60","43.00","44.00","42.00","50.09K","-1.39%"
"May 10, 2013","43.20","45.00","45.00","41.00","69.18K","5.37%"
"May 09, 2013","41.00","40.60","42.20","40.40","44.06K","0.00%"
"May 08, 2013","41.00","42.40","42.80","39.40","70.86K","-0.49%"
"May 07, 2013","41.20","46.80","47.00","40.60","103.32K","-8.44%"
"May 06, 2013","45.00","44.60","45.80","44.20","68.43K","3.21%"
"May 03, 2013","43.60","44.20","45.40","43.60","62.46K","-1.36%"
"May 02, 2013","44.20","44.00","44.80","43.40","40.73K","0.91%"
"May 01, 2013","43.80","47.00","47.20","43.80","85.80K","-6.81%"
"Apr 30, 2013","47.00","47.60","48.40","46.60","79.05K","-5.24%"
"Apr 29, 2013","49.60","49.00","50.40","48.20","52.15K","-0.40%"
"Apr 26, 2013","49.80","50.00","50.20","47.60","53.93K","-0.40%"
"Apr 25, 2013","50.00","49.20","51.60","48.40","218.59K","2.04%"
"Apr 24, 2013","49.00","50.60","50.80","48.60","58.08K","-3.16%"
"Apr 23, 2013","50.60","50.00","51.00","48.62","50.21K","0.80%"
"Apr 22, 2013","50.20","49.60","50.20","48.00","45.95K","0.40%"
"Apr 19, 2013","50.00","48.00","50.00","47.40","51.23K","4.17%"
"Apr 18, 2013","48.00","49.00","49.20","46.20","106.17K","-1.84%"
"Apr 17, 2013","48.90","50.20","50.80","47.40","112.21K","-2.59%"
"Apr 16, 2013","50.20","49.60","50.20","48.20","89.13K","1.62%"
"Apr 15, 2013","49.40","53.40","54.60","48.20","148.92K","-3.89%"
"Apr 12, 2013","51.40","53.60","54.60","50.80","90.71K","-4.46%"
"Apr 11, 2013","53.80","53.80","54.80","51.60","120.70K","0.00%"
"Apr 10, 2013","53.80","51.60","55.40","51.20","215.32K","5.08%"
"Apr 09, 2013","51.20","49.80","51.80","48.00","107.40K","3.64%"
"Apr 08, 2013","49.40","49.80","50.80","47.80","121.10K","2.07%"
"Apr 05, 2013","48.40","47.20","50.00","45.40","172.55K","6.14%"
"Apr 04, 2013","45.60","48.00","49.00","45.00","73.21K","-5.00%"
"Apr 03, 2013","48.00","50.80","50.80","46.60","207.38K","2.13%"
"Apr 02, 2013","47.00","47.60","48.60","46.20","90.74K","-0.84%"
"Apr 01, 2013","47.40","45.80","48.40","45.80","91.98K","3.95%"
"Mar 28, 2013","45.60","43.80","45.70","43.60","73.70K","4.59%"
"Mar 27, 2013","43.60","43.20","44.00","42.60","34.79K","0.46%"
"Mar 26, 2013","43.40","43.40","44.40","42.60","65.99K","0.46%"
"Mar 25, 2013","43.20","43.40","43.60","42.60","62.78K","0.00%"
"Mar 22, 2013","43.20","43.00","43.40","43.00","37.18K","0.47%"
"Mar 21, 2013","43.00","43.00","43.40","42.80","36.41K","-0.46%"
"Mar 20, 2013","43.20","42.60","43.60","42.60","61.97K","1.89%"
"Mar 19, 2013","42.40","43.00","43.40","42.40","55.22K","-0.47%"
"Mar 18, 2013","42.60","42.40","42.80","41.40","51.66K","1.43%"
"Mar 15, 2013","42.00","41.60","42.40","41.40","93.24K","0.48%"
"Mar 14, 2013","41.80","41.20","42.40","41.00","64.91K","1.95%"
"Mar 13, 2013","41.00","41.00","41.60","40.40","41.13K","0.24%"
"Mar 12, 2013","40.90","41.20","42.20","40.20","118.80K","-0.73%"
"Mar 11, 2013","41.20","41.20","41.60","39.70","54.65K","0.49%"
"Mar 08, 2013","41.00","40.80","42.20","40.40","65.63K","1.99%"
"Mar 07, 2013","40.20","37.00","40.60","37.00","93.39K","9.24%"
"Mar 06, 2013","36.80","36.60","37.20","35.90","19.91K","0.55%"
"Mar 05, 2013","36.60","36.60","36.60","35.20","17.93K","2.23%"
"Mar 04, 2013","35.80","36.40","37.40","35.20","22.02K","-2.19%"
"Mar 01, 2013","36.60","36.00","36.60","34.40","22.94K","0.55%"
"Feb 28, 2013","36.40","36.20","37.00","35.80","39.07K","1.11%"
"Feb 27, 2013","36.00","35.80","36.60","35.40","19.06K","0.00%"
"Feb 26, 2013","36.00","35.20","36.40","34.60","16.06K","2.86%"
"Feb 25, 2013","35.00","37.00","37.20","35.00","32.06K","-4.89%"
"Feb 22, 2013","36.80","37.00","37.00","36.10","14.76K","0.55%"
"Feb 21, 2013","36.60","37.20","37.60","36.00","26.13K","-1.61%"
"Feb 20, 2013","37.20","38.00","38.60","37.20","25.30K","-2.11%"
"Feb 19, 2013","38.00","37.80","38.60","37.00","33.04K","0.53%"
"Feb 15, 2013","37.80","38.00","38.60","37.40","35.42K","-0.53%"
"Feb 14, 2013","38.00","38.00","38.80","37.40","52.26K","0.00%"
"Feb 13, 2013","38.00","36.40","38.40","36.40","43.59K","4.40%"
"Feb 12, 2013","36.40","36.00","36.70","35.60","10.91K","1.11%"
"Feb 11, 2013","36.00","36.40","36.60","35.60","13.82K","-1.10%"
"Feb 08, 2013","36.40","36.40","36.50","35.60","15.07K","0.55%"
"Feb 07, 2013","36.20","36.00","37.80","35.40","30.72K","0.00%"
"Feb 06, 2013","36.20","37.60","37.60","35.60","23.05K","-4.23%"
"Feb 05, 2013","37.80","36.20","37.80","36.20","30.30K","5.00%"
"Feb 04, 2013","36.00","35.80","37.00","35.00","78.21K","0.00%"
"Feb 01, 2013","36.00","36.00","36.20","35.40","24.59K","0.56%"
"Jan 31, 2013","35.80","35.60","36.20","35.20","25.77K","0.56%"
"Jan 30, 2013","35.60","36.40","37.20","35.40","47.43K","-2.73%"
"Jan 29, 2013","36.60","36.40","37.40","36.20","30.81K","1.10%"
"Jan 28, 2013","36.20","37.00","37.70","36.20","43.14K","-3.21%"
"Jan 25, 2013","37.40","37.80","38.00","36.40","40.78K","0.00%"
"Jan 24, 2013","37.40","39.00","39.40","36.80","40.48K","-2.60%"
"Jan 23, 2013","38.40","39.20","39.60","38.00","42.82K","-2.04%"
"Jan 22, 2013","39.20","40.20","40.20","38.20","47.15K","-1.01%"
"Jan 18, 2013","39.60","41.00","41.00","39.20","41.82K","-2.46%"
"Jan 17, 2013","40.60","40.40","41.60","39.60","39.16K","1.50%"
"Jan 16, 2013","40.00","41.00","41.60","39.60","27.88K","-2.44%"
"Jan 15, 2013","41.00","43.00","43.20","40.20","56.03K","-4.65%"
"Jan 14, 2013","43.00","44.00","45.60","42.20","103.48K","0.00%"
"Jan 11, 2013","43.00","41.20","43.80","40.60","131.48K","5.91%"
"Jan 10, 2013","40.60","39.80","41.30","39.20","51.60K","2.53%"
"Jan 09, 2013","39.60","39.20","40.00","39.20","16.64K","1.54%"
"Jan 08, 2013","39.00","40.60","40.60","38.90","16.71K","-2.01%"
"Jan 07, 2013","39.80","38.60","39.80","38.40","17.91K","2.58%"
"Jan 04, 2013","38.80","39.20","39.60","38.40","16.80K","1.04%"
"Jan 03, 2013","38.40","39.80","40.00","37.80","20.92K","-2.54%"
"Jan 02, 2013","39.40","38.60","40.60","38.00","62.57K","4.23%"
"Dec 31, 2012","37.80","36.20","37.80","36.20","22.11K","3.85%"
"Dec 28, 2012","36.40","36.40","37.40","36.40","10.86K","-0.55%"
"Dec 27, 2012","36.60","37.40","38.60","36.20","20.23K","-1.61%"
"Dec 26, 2012","37.20","38.60","39.00","37.20","19.67K","-3.63%"
"Dec 24, 2012","38.60","38.20","39.00","37.40","9.05K","-0.52%"
"Dec 21, 2012","38.80","40.00","40.00","37.60","102.06K","-3.48%"
"Dec 20, 2012","40.20","40.00","40.40","38.60","33.34K","-0.59%"
"Dec 19, 2012","40.44","38.20","41.30","37.40","46.80K","5.86%"
"Dec 18, 2012","38.20","37.40","38.60","36.60","26.87K","1.60%"
"Dec 17, 2012","37.60","36.40","37.60","36.00","12.31K","4.32%"
"Dec 14, 2012","36.04","35.40","36.20","35.20","14.75K","1.24%"
"Dec 13, 2012","35.60","36.80","37.00","35.60","6.30K","-3.26%"
"Dec 12, 2012","36.80","35.60","37.20","35.00","19.00K","3.37%"
"Dec 11, 2012","35.60","34.80","36.00","33.60","24.26K","3.49%"
"Dec 10, 2012","34.40","35.80","35.80","34.20","28.41K","-3.10%"
"Dec 07, 2012","35.50","35.80","36.20","35.20","30.95K","-0.84%"
"Dec 06, 2012","35.80","36.20","36.40","35.40","16.57K","-1.65%"
"Dec 05, 2012","36.40","37.80","37.80","36.20","18.71K","-2.67%"
"Dec 04, 2012","37.40","36.60","37.60","36.60","20.97K","2.19%"
"Dec 03, 2012","36.60","37.00","37.20","35.60","21.89K","-1.08%"
"Nov 30, 2012","37.00","38.40","38.40","35.40","81.50K","-3.14%"
"Nov 29, 2012","38.20","38.00","38.40","36.00","18.76K","1.60%"
"Nov 28, 2012","37.60","37.20","38.00","35.60","12.61K","0.00%"
"Nov 27, 2012","37.60","37.20","38.00","37.00","31.22K","1.08%"
"Nov 26, 2012","37.20","35.00","37.60","35.00","30.18K","6.29%"
"Nov 23, 2012","35.00","34.00","35.20","33.40","11.87K","2.94%"
"Nov 21, 2012","34.00","33.60","34.60","32.50","22.99K","0.59%"
"Nov 20, 2012","33.80","32.40","33.80","31.60","28.74K","3.68%"
"Nov 19, 2012","32.60","32.80","33.40","31.60","27.53K","1.24%"
"Nov 16, 2012","32.20","31.00","33.10","30.80","29.33K","2.55%"
"Nov 15, 2012","31.40","32.40","33.60","30.40","31.27K","-3.93%"
"Nov 14, 2012","32.68","34.00","34.40","32.60","48.30K","-3.30%"
"Nov 13, 2012","33.80","33.00","34.80","33.00","22.47K","0.60%"
